No.	Time Stamp	Volts AN	Volts BN	Volts CN	Volts LN Average	Volts AB	Volts BC	Volts CA	Volts LL Average	I A	I B	I C	I Average	Watt A	Watt B	Watt C	Watt Total	VAR A	VAR B	VAR C	VAR Total	VA A	VA B	VA C	VA Total	Pwr Factor A	Pwr Factor B	Pwr Factor C	Pwr Factor Total	Dmd Watt Total	Dmd VAR Total	Dmd VA Total	Dmd I A	Dmd I B	Dmd I C	Ep_imp	Ep_exp	Eq_imp	Eq_exp	Ep_total	Ep_net	Eq_total	Eq_net	Es
13276	2019-03-08 11:29:00	117.15	117.68	115.92	116.92	203.56	201.17	201.74	202.16	174.34	125.47	156.23	152.01	20.6364	14.7513	17.8122	53.1999	-0.10647	2.49834	-1.69706	0.69482	20.7717	15.1058	17.9966	53.8741	0.993	0.977	0.990	0.987	53.0598	0.24017	53.7351	179.49	129.23	151.40	16579.5	0.0	2618.9	6.7	16579.5	16579.5	2625.6	2612.2	20753.8
13277	2019-03-08 11:34:00	116.90	117.37	115.99	116.75	203.18	201.05	201.82	202.02	187.41	138.04	151.20	158.88	21.8494	15.5731	17.4117	54.8342	0.09564	2.86213	-1.70642	1.25135	21.9986	15.9795	17.5770	55.5550	0.993	0.975	0.991	0.987	53.7007	0.29773	54.3721	181.67	129.41	154.88	16584.0	0.0	2619.0	6.7	16584.0	16584.0	2625.7	2612.3	20758.4
13278	2019-03-08 11:39:00	116.86	117.78	116.01	116.88	203.80	201.30	201.51	202.20	189.34	128.18	147.82	155.11	21.6660	14.4697	16.8245	52.9601	-0.52360	2.39984	-1.59728	0.27895	21.8136	14.8111	16.9733	53.5980	0.993	0.977	0.991	0.988	54.5227	0.58302	55.1868	184.33	132.25	156.47	16588.6	0.0	2619.0	6.7	16588.6	16588.6	2625.7	2612.3	20763.0
13279	2019-03-08 11:44:00	117.09	117.70	115.37	116.72	203.69	200.61	201.42	201.91	170.11	124.93	162.68	152.58	20.1017	15.0357	18.8222	53.9596	-0.40247	2.59270	-1.68818	0.50205	20.2726	15.4015	18.9759	54.6500	0.992	0.976	0.992	0.987	54.0658	0.59768	54.7291	183.09	131.69	154.41	16593.0	0.0	2619.1	6.7	16593.0	16593.0	2625.8	2612.4	20767.5
13280	2019-03-08 11:49:00	116.89	117.80	115.92	116.87	203.80	201.68	201.93	202.47	172.90	121.38	145.18	146.49	20.1526	14.0303	17.1203	51.3031	-0.53267	2.32069	-1.61172	0.17631	20.3260	14.3532	17.2827	51.9619	0.991	0.978	0.991	0.987	53.2841	0.63990	53.9435	178.90	130.56	152.29	16597.3	0.0	2619.1	6.7	16597.3	16597.3	2625.8	2612.4	20771.9
13281	2019-03-08 11:54:00	117.23	117.72	116.23	117.06	203.53	201.44	202.05	202.34	173.89	128.14	142.10	148.05	20.3454	14.5135	16.4135	51.2725	-0.54303	2.24962	-1.58561	0.12098	20.5027	14.7998	16.5767	51.8792	0.992	0.981	0.990	0.988	51.9230	0.52668	52.5719	175.81	124.70	149.37	16601.6	0.0	2619.1	6.7	16601.6	16601.6	2625.8	2612.4	20776.2
13282	2019-03-08 11:59:00	117.24	117.75	116.01	117.00	204.19	201.27	202.28	202.58	161.51	110.17	131.87	134.52	18.8075	12.8140	15.2336	46.8551	-0.32756	2.21767	-1.61821	0.27189	18.9392	13.1312	15.3924	47.4628	0.993	0.976	0.990	0.987	50.0047	0.46117	50.6330	169.72	119.06	144.04	16605.6	0.0	2619.2	6.7	16605.6	16605.6	2625.9	2612.5	20780.2
13283	2019-03-08 12:04:00	117.15	117.81	115.97	116.98	204.07	201.50	202.03	202.53	146.05	108.59	128.84	127.83	17.2368	12.7436	15.0313	45.0116	-0.38971	2.28477	-1.58646	0.30860	17.3754	13.0637	15.1852	45.6243	0.992	0.975	0.990	0.987	47.8046	0.40959	48.4195	161.66	115.37	136.91	16609.3	0.0	2619.2	6.7	16609.3	16609.3	2625.9	2612.5	20784.1
13284	2019-03-08 12:09:00	117.00	117.81	115.96	116.92	203.99	201.56	201.92	202.49	148.48	107.93	133.45	129.95	17.3796	12.4348	15.3422	45.1566	-0.34129	2.31615	-1.47612	0.49875	17.5155	12.7616	15.4827	45.7598	0.992	0.974	0.991	0.987	45.6424	0.36407	46.2459	152.20	111.03	131.84	16613.1	0.0	2619.2	6.7	16613.1	16613.1	2625.9	2612.5	20787.8
13285	2019-03-08 12:14:00	117.09	118.23	115.90	117.07	204.51	201.47	201.86	202.61	148.59	111.18	141.39	133.72	17.2912	12.7455	16.2584	46.2950	-0.30997	2.44691	-1.53362	0.60332	17.4288	13.0961	16.3962	46.9212	0.992	0.973	0.992	0.987	44.7689	0.43236	45.3721	147.30	110.21	130.70	16616.8	0.0	2619.3	6.7	16616.8	16616.8	2626.0	2612.6	20791.6
13286	2019-03-08 12:19:00	117.23	117.84	116.10	117.06	204.17	201.31	201.83	202.44	140.41	107.73	127.62	125.25	16.5371	12.5081	14.7664	43.8116	-0.42016	2.49233	-1.53991	0.53226	16.6728	12.8710	14.9105	44.4543	0.992	0.972	0.990	0.986	44.6162	0.50707	45.2197	146.45	108.44	132.15	16620.6	0.0	2619.3	6.7	16620.6	16620.6	2626.0	2612.6	20795.4
13287	2019-03-08 12:24:00	117.27	117.92	116.36	117.18	204.31	201.91	202.35	202.86	139.69	109.46	130.40	126.52	16.5310	12.8074	15.1107	44.4491	-0.50775	2.44349	-1.47283	0.46290	16.6714	13.1462	15.2454	45.0630	0.992	0.974	0.991	0.986	44.8363	0.63661	45.4490	146.19	110.37	132.64	16624.3	0.0	2619.4	6.7	16624.3	16624.3	2626.1	2612.7	20799.2
13288	2019-03-08 12:29:00	117.23	117.55	116.07	116.95	203.75	201.18	202.14	202.36	145.81	111.52	131.23	129.52	17.0070	12.8634	15.0896	44.9601	-0.40449	2.20069	-1.42028	0.37592	17.1510	13.1618	15.2207	45.5335	0.992	0.977	0.991	0.987	44.8042	0.62220	45.4215	145.67	110.95	132.13	16628.0	0.0	2619.4	6.7	16628.0	16628.0	2626.1	2612.7	20803.0
13289	2019-03-08 12:34:00	117.26	117.83	115.98	117.02	204.02	201.16	202.26	202.48	142.33	107.17	137.97	129.16	16.6620	12.4044	15.2766	44.3431	-0.33066	2.18453	-1.34297	0.51089	16.7989	12.7081	15.3985	44.9055	0.992	0.976	0.992	0.987	44.6590	0.61085	45.2585	144.33	110.70	132.30	16631.7	0.0	2619.4	6.7	16631.7	16631.7	2626.1	2612.7	20806.7
13290	2019-03-08 12:39:00	117.33	118.14	116.53	117.33	204.47	202.18	202.46	203.04	142.50	105.69	127.79	125.33	16.0178	11.6289	14.2405	41.8872	-0.38018	2.17218	-1.53062	0.26138	16.1442	11.9357	14.3865	42.4664	0.992	0.974	0.990	0.986	44.0700	0.40809	44.6458	142.25	108.19	131.52	16635.3	0.0	2619.5	6.7	16635.3	16635.3	2626.2	2612.8	20810.4
13291	2019-03-08 12:44:00	117.33	117.88	116.72	117.31	204.15	202.36	202.35	202.95	145.34	107.98	126.93	126.75	17.0135	12.5372	14.6888	44.2395	-0.53765	2.23100	-1.52238	0.17097	17.1513	12.8380	14.8362	44.8255	0.992	0.977	0.990	0.987	43.8116	0.31817	44.3702	141.65	107.99	129.61	16639.0	0.0	2619.5	6.7	16639.0	16639.0	2626.2	2612.8	20814.1
13292	2019-03-08 12:49:00	117.30	118.07	116.50	117.29	204.23	202.01	202.07	202.77	144.96	108.03	124.40	125.80	16.9663	12.4934	14.3446	43.8042	-0.31446	2.21624	-1.57313	0.32865	17.0936	12.7861	14.4975	44.3772	0.993	0.977	0.989	0.987	43.8406	0.25518	44.4018	143.00	108.61	127.66	16642.6	0.0	2619.5	6.7	16642.6	16642.6	2626.2	2612.8	20817.8
13293	2019-03-08 12:54:00	117.23	117.95	116.53	117.24	203.70	201.94	202.11	202.58	148.23	113.35	129.16	130.25	17.5313	12.7588	14.9563	45.2464	-0.30405	2.41976	-1.38352	0.73218	17.6627	13.0906	15.0870	45.8403	0.993	0.975	0.991	0.987	44.4004	0.35563	44.9671	146.64	110.21	127.34	16646.4	0.0	2619.5	6.7	16646.4	16646.4	2626.2	2612.8	20821.6
13294	2019-03-08 12:59:00	117.05	118.05	116.47	117.19	204.06	202.15	202.09	202.76	167.14	122.05	145.83	145.00	19.4648	14.1065	16.8316	50.4030	-0.12527	2.54209	-1.62433	0.79249	19.5971	14.4320	16.9678	50.9968	0.993	0.977	0.992	0.988	46.0649	0.60449	46.6472	151.58	114.33	133.10	16650.4	0.0	2619.6	6.7	16650.4	16650.4	2626.3	2612.9	20825.7
